cluster_id,id,title,author,doi,file
13,P_0000000105,Journal of the Association for Information,"Sojer, Manuel and Henkel, Joachim and Wade, Michael and Crowston, Kevin",,data/pdfs/11_12/SojerHenkel2010.pdf
13,P_0000000273,Journal of the Association for Information,"Cornford, Tony and Shaikh, Maha and Ciborra, Claudio and Wade, Michael and Crowston, Kevin",,data/pdfs/11_12/CornfordShaikhCiborra2010.pdf
13,P_0000000372,Journal of the Association for Information,"Eng, Cecil and Chua, Huang and Yong, Adrian and Yeow, Kwang and Wade, Michael and Crowston, Kevin",,data/pdfs/11_12/HuangYeow2010.pdf
13,P_0000000506,Journal of the Association for Information,"Bach, Paula M and Carroll, John M and Wade, Michael and Crowston, Kevin",,data/pdfs/11_12/BachCarroll2010.pdf
13,P_0000000636,Journal of the Association for Information,"Zhang, Ping",,data/pdfs/11_12/KeZhang2010.pdf
14,P_0000000411,Journal of the Association for Information,"Howcroft, Debra and Light, Ben and Rivard, Suzanne",,data/pdfs/11_3/HowcroftLight2010.pdf
14,P_0000000503,Journal of the Association for Information,"Zmud, Robert W and Shaft, Teresa and Zheng, Weijun and Croes, Henry",,data/pdfs/11_3/ZmudShaftZhengEtAl2010.pdf
15,P_0000000565,Journal of the Association for Information Systems IS Research Perspective,"Marakas, George M and Johnson, Richard D and Clay, Paul F",,data/pdfs/9_9/MarakasJohnsonClay2008.pdf
15,P_0000000704,Journal of the Association for Information Systems IS Research Perspective,"Hardin, Andrew M and Cha, Jerry and Chang, Jan and Fuller, Mark A",,data/pdfs/9_9/HardinChangFuller2008.pdf
16,P_0000000008,Journal of the Association for Information,"Goh, Samuel and Wasko, Molly",,data/pdfs/13_10/GohWasko2012.pdf
16,P_0000000027,Journal of the Association for Information Special Issue,"Boughzala, Imed and De Vreede, Gert-Jan and Limayem, Moez",,data/pdfs/13_10/BoughzaladeVreedeLimayem2012.pdf
16,P_0000000236,Journal of the Association for Information Special Issue,"Boughzala, Imed and De Vreede, Gert-Jan and Limayem, Moez",,data/pdfs/13_10/Team Collaboration In Virtual Worlds Introduction To The Special Iss.pdf
16,P_0000000533,Journal of the Association for Information,"Venkatesh, Viswanath and Windeler, Jaime B",,data/pdfs/13_10/VenkateshWindeler2012.pdf
16,P_0000000626,Journal of the Association for Information,"Schmeil, Andreas and Eppler, Martin J",,data/pdfs/13_10/SchmeilEpplerdeFreitas2012.pdf
16,P_0000000690,Journal of the Association for Information,"Nardon, Luciara and Aten, Kathryn",,data/pdfs/13_10/NardonAten2012.pdf
17,P_0000000143,Journal of the Association for Information,"Kelley, Helen and Chiasson, Mike and Downey, Angela and Pacaud, Danièle and Payton, Fay Cobb and Paré, Guy and Lerouge, Cynthia and Reddy, Madhu",,data/pdfs/12_3/KelleyChiassonDowneyEtAl2011.pdf
17,P_0000000299,Journal of the Association for Information,"Parmet, Yisrael and Pliskin, Nava and Payton, Fay Cobb and Paré, Guy and Lerouge, Cynthia and Reddy, Madhu and Zuker, Allon and Pliskin, Joseph S",,data/pdfs/12_3/HeartZuckerParmetEtAl2011.pdf
17,P_0000000459,Journal of the Association for Information,"Shaw, Mark Christopher and Stahl, Bernd Carsten and Payton, Fay Cobb and Paré, Guy and Lerouge, Cynthia and Reddy, Madhu",,data/pdfs/12_3/ShawStahl2011.pdf
17,P_0000000733,Journal of the Association for Information,"Setia, Pankaj and Setia, Monika and Krishnan, Ranjani and Sambamurthy, Vallabh and Payton, Fay Cobb and Paré, Guy and Lerouge, Cynthia and Reddy, Madhu",,data/pdfs/12_3/SetiaSetiaKrishnanEtAl2011.pdf
18,P_0000000063,Journal of the Association for Information,"Crowston, Kevin and Wade, Michael",,data/pdfs/11_11/CrowstonWade2010.pdf
18,P_0000000094,Journal of the Association for Information,"Alspaugh, Thomas A and Scacchi, Walt and Asuncion, Hazeline U and Wade, Michael and Crowston, Kevin",,data/pdfs/11_11/AlspaughScacchiAsuncion2010.pdf
18,P_0000000255,Journal of the Association for Information,"Maldonado, Edgar",,data/pdfs/11_11/Maldonado2010.pdf
18,P_0000000375,Journal of the Association for Information,"Nevo, Saggi and Demertzoglou, Pindaro and Wade, Michael and Crowston, Kevin and Chengalur-Smith, Indushobha",,data/pdfs/11_11/ChengalurSmithNevoDemertzoglou2010.pdf
18,P_0000000440,Journal of the Association for Information,"Sidorova, Anna and Daniel, Sherae and Chengalur-Smith, Indushobha",,data/pdfs/11_11/ChengalurSmithSidorovaDaniel2010.pdf
18,P_0000000542,Journal of the Association for Information,"Aksulu, Altay and Wade, Michael R",,data/pdfs/11_11/AksuluWade2010.pdf
18,P_0000000630,Journal of the Association for Information,"Colazo, Jorge A and Fang, Yulin",,data/pdfs/11_11/ColazoFang2010.pdf
19,P_0000000177,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Hariharan, Anuja and Thomas, Marc and Adam, Philipp and Dorner, Verena and Lux, Ewa and Müller, Marius B and Pfeiffer, Jella and Weinhardt, Christof and Adam, Marc T P",,data/pdfs/18_4/HariharanAdamDornerEtAl2017.pdf
19,P_0000000637,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Chatla, Suneel Babu and Shmueli, Galit",,data/pdfs/18_4/ChatlaShmueli2017.pdf
19,P_0000000715,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Lukyanenko, Roman and Parsons, Jeffrey and Wiersma, Yolanda and Wachinger, Gisela and Huber, Benjamin and Meldt, Robert",,data/pdfs/18_4/LukyanenkoParsonsWiersmaEtAl2017.pdf
20,P_0000000027,Journal of the Association for Information Special Issue,"Boughzala, Imed and De Vreede, Gert-Jan and Limayem, Moez",,data/pdfs/13_10/BoughzaladeVreedeLimayem2012.pdf
20,P_0000000533,Journal of the Association for Information,"Venkatesh, Viswanath and Windeler, Jaime B",,data/pdfs/13_10/VenkateshWindeler2012.pdf
21,P_0000000508,Journal of the Association for Information,"Alter, Steven",,data/pdfs/14_2/Alter2013.pdf
21,P_0000000693,Journal of the Association for Information,"Sun, Yongqiang and Lim, Kai H and Peng, Jerry Zeyu and Kong, Hong and He",,data/pdfs/14_2/SunLimPeng2013.pdf
22,P_0000000078,Journal of the Association for Information,"Wu, Ing-Long and Hu, Ya-Ping",,data/pdfs/13_12/WuHu2012.pdf
22,P_0000000384,Journal of the Association for Information,"Browne, Glenn J and Parsons, Jeffrey and Gregor, Shirley",,data/pdfs/13_12/BrowneParsons2012.pdf
22,P_0000000668,Journal of the Association for Information,"Liu, Liping and Li, Chan and Zhu, Dan and Liu, / and Nomological and Trust",,data/pdfs/13_12/LiuLiZhu2012.pdf
23,P_0000000198,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Goel, Sanjay and Williams, Kevin and Dincelli, Ersin",,data/pdfs/18_1/GoelWilliamsDincelli2017.pdf
23,P_0000000377,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Machado, Fernando S and Sainam, Preethika and Raghu, T. S and Sinha, Rajiv",,data/pdfs/18_1/MachadoRaghuSainamEtAl2017.pdf
23,P_0000000449,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Kordzadeh, Nima and Warren, John",,data/pdfs/18_1/KordzadehWarren2017.pdf
24,P_0000000038,J ournal of the A I S ssociation for nformation ystems,"Perspective, Research and Gefen, David and Larsen, Kai",,data/pdfs/18_10/GefenLarsen2017.pdf
24,P_0000000136,J ournal of the A I S ssociation for nformation ystems,"Seo, Dongback",,data/pdfs/18_10/Seo2017.pdf
24,P_0000000258,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Fehrenbacher, Dennis D",,data/pdfs/18_10/Fehrenbacher2017.pdf
25,P_0000000086,Journal of the Association for Information,"Staehr, Lorraine and Shanks, Graeme and Seddon, Peter B",,data/pdfs/13_6/StaehrShanksSeddon2012.pdf
25,P_0000000605,Journal of the Association for Information,"Dibbern, Jens and Chin, Wynne W and Heinzl, Armin",,data/pdfs/13_6/DibbernChinHeinzl2012.pdf
25,P_0000000669,Journal of the Association for Information,"Kuechler, William and Vaishnavi, Vijay",,data/pdfs/13_6/KuechlerJrVaishnavi2012.pdf
26,P_0000000020,Journal of the Association for Information,"Kirsch, Laurie J and Slaughter, Sandra A",,data/pdfs/14_4/KirschSlaughter2013.pdf
26,P_0000000071,Journal of the Association for Information,"King, John Leslie and Nicholas, *.",,data/pdfs/14_4/King2013.pdf
26,P_0000000534,Journal of the Association for Information Special Issue,"Beath, Cynthia and Berente, Nicholas and Gallivan, Michael J and Lyytinen, Kalle",,data/pdfs/14_4/BeathBerenteGallivanEtAl2013.pdf
26,P_0000000619,Journal of the Association for Information,"Nambisan, Satish",,data/pdfs/14_4/Nambisan2013.pdf
27,P_0000000276,Journal of the Association for Information,"Chakraborty, Suranjan and Sarker, Saonee and Sarker, Suprateek",,data/pdfs/11_4/ChakrabortySarkerSarker2010.pdf
27,P_0000000516,Journal of the Association for Information,"Sun, Heshan",,data/pdfs/11_4/Sun2010.pdf
28,P_0000000268,Journal of the Association for Information,"Ridings, Catherine and Wasko, Molly",,data/pdfs/11_2/RidingsWasko2010.pdf
28,P_0000000437,Journal of the Association for Information,"Oinas-Kukkonen, Harri and Lyytinen, Kalle and Yoo, Youngjin",,data/pdfs/11_2/OinasKukkonenLyytinenYoo2010.pdf
28,P_0000000579,Journal of the Association for Information,"Putzke, Johannes and Fischbach, Kai and Schoder, Detlef and Oinas-Kukkonen, Harri and Lyytinen, Kalle and Yoo, Youngjin and Gloor, Peter A",,data/pdfs/11_2/PutzkeFischbachSchoderEtAl2010.pdf
29,P_0000000007,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Gleasure, Rob and Feller, Joseph",,data/pdfs/17_10/GleasureFeller2016.pdf
29,P_0000000462,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Deng, Nancy and Joshi, K. D and Nancy, Annual Meeting",,data/pdfs/17_10/DengJoshi2016.pdf
29,P_0000000526,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Vijayasarathy, Leo and Casterella, Gretchen Irwin",,data/pdfs/17_10/VijayasarathyCasterella2016.pdf
30,P_0000000185,Journal of the Association for Information,"Tan, Barney and Pan, Shan L and Lu, Xianghua and Huang, Lihua and Quarterly, Mis",,data/pdfs/16_4/TanPanLuEtAl2015.pdf
30,P_0000000472,Journal of the Association for Information Research Article,"Dinger, Michael and Thatcher, Jason B and Treadway, Darren and Stepina, Lee and Breland, Jacob",,data/pdfs/16_4/DingerThatcherTreadwayEtAl2015.pdf
30,P_0000000723,Journal of the Association for Information,"Cranefield, Jocelyn and Yoong, Pak and Huff, Sid L",,data/pdfs/16_4/CranefieldYoongHuff2015.pdf
31,P_0000000205,Journal of the Association for Information,"Wu, Shin-Yi and Banker, Rajiv D",,data/pdfs/11_6/WuBanker2010.pdf
31,P_0000000342,Journal of the Association for Information,"Kauffman, Robert J and Carey, W. P and Lee, Dongwon",,data/pdfs/11_6/KauffmanLee2010.pdf
31,P_0000000412,Journal of the Association for Information Research Article,"Kauffman, Robert J and Carey, W. P",,data/pdfs/11_6/Kauffman2010.pdf
32,P_0000000029,Journal of the Association for Information,"Hirschheim, Rudy and Klein, Heinz K",,data/pdfs/13_4/HirschheimKlein2012.pdf
32,P_0000000218,Journal of the Association for Information,"Grover, Varun",,data/pdfs/13_4/Grover2012.pdf
32,P_0000000307,Journal of the Association for Information,"Buhl, Hans Ulrich and Müller, Günter and Fridgen, Gilbert and Röglinger, Maximilian",,data/pdfs/13_4/BuhlMullerFridgenEtAl2012.pdf
32,P_0000000315,Journal of the Association for Information Special Issue,"Hirschheim, Rudy and Saunders, Carol and Straub, Detmar",,data/pdfs/13_4/HirschheimSaundersStraub2012.pdf
32,P_0000000591,Journal of the Association for Information,"Davern, Michael J and Shaft, Teresa M and Te'eni, Dov",,data/pdfs/13_4/DavernShaftTeeni2012a.pdf
33,P_0000000488,Journal of the Association for Information,"Goldstein, James and Chernobai, Anna and Benaroch, Michel and Whitman, M. J",,data/pdfs/12_9/GoldsteinChernobaiBenaroch2011.pdf
33,P_0000000644,Journal of the Association for Information,"Evermann, Joerg and Tate, Mary",,data/pdfs/12_9/EvermannTate2011.pdf
34,P_0000000301,Journal of the Association for Information,"Levermore, David M and Babin, Gilbert and Hsu, Cheng and March, Sal and Raghu, T. S and Vinze, Ajay",,data/pdfs/11_7/LevermoreBabinHsu2010.pdf
34,P_0000000417,Journal of the Association for Information,"Liang, Huigang and Xue, Yajiong",,data/pdfs/11_7/LiangXue2010.pdf
35,P_0000000370,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Bernardi, Roberta",,data/pdfs/18_12/Bernardi2017.pdf
35,P_0000000395,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Holeman, Isaac and Barrett, Michael",,data/pdfs/18_12/HolemanBarrett2017.pdf
35,P_0000000788,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Kelly, Séamas and Noonan, Camilla",,data/pdfs/18_12/KellyNoonan2017.pdf
35,P_000789,J ournal of the A I S ssociation for nformation ystems,"Sahay, Sundeep and Kyaw, Maung and Urquhart, Cathy",,data/pdfs/18_12/SahaySeinUrquhart2017.pdf
36,P_0000000232,Journal of the Association for Information,"Thorén, Claes and Ågerfalk, Pär J and Edenius, Mats",,data/pdfs/15_11/ThorenAgerfalkEdenius2014.pdf
36,P_0000000321,Journal of the Association for Information Special Issue,"Yeliz Eseryel, U. and Morgan, Lorraine",,data/pdfs/15_11/Eseryel2014.pdf
36,P_0000000349,Journal of the Association for Information Special Issue,"Schlagwein, Daniel and Bjørn-Andersen, Niels",,data/pdfs/15_11/SchlagweinBjornAndersen2014.pdf
36,P_0000000428,Journal of the Association for Information Special Issue,"Crowston, Kevin and Whelan, Eoin and Conboy, Kieran and Lero, Lorraine Morgan and Rossi, Matti",,data/pdfs/15_11/WhelanConboyCrowstonEtAl2014.pdf
36,P_0000000646,Journal of the Association for Information Editorial Note,"Gregor, Shirley and Klein, Gary",,data/pdfs/15_11/GregorKlein2014.pdf
37,P_0000000216,Journal of the Association for Information Systems Abstract Special Issue,"Mittleman, Daniel D and Briggs, Robert O and De Vreede, Gert-Jan and Massey, Anne",,data/pdfs/10_3/Mittleman2009.pdf
37,P_0000000596,Journal of the Association for Information Systems Special Issue,"Briggs, Robert O and De Vreede, Gert-Jan and Massey, Anne P",,data/pdfs/10_3/BriggsdeVreedeMassey2009.pdf
37,P_0000000640,Journal of the Association for Information Systems Abstract Special Issue,"Nan, Ning and Johnston, Erik W and Briggs, Robert O and De Vreede, Gert-Jan and Massey, Anne",,data/pdfs/10_3/NanJohnston2009.pdf
38,P_0000000005,Journal of the Association for Information,"Cheng, Jiesi and Sun, Aaron and Hu, Daning and Zeng, Daniel",,data/pdfs/12_7/ChengSunHuEtAl2011.pdf
38,P_0000000160,Journal of the Association for Information,"Kim, Gimun and Shin, Bongsik and Kim, Kyung Kyu and Lee, Ho Geun",,data/pdfs/12_7/KimShinKimEtAl2011.pdf
39,P_0000000228,Journal of the Association for Information Special Issue,"Léger, Pierre-Majorique and Montréal, Hec and Sénecal, Sylvain and Ortiz De Guinea, Ana and Titah, Ryad and Fredette, Marc and Research, Systems",,data/pdfs/15_10/LegerSenecalCourtemancheEtAl2014.pdf
39,P_0000000585,Journal of the Association for Information,"Riedl, René and Davis, Fred D and Hevner, Alan R and Barki, Henri and Chatterjee, Samir and Dennis, Alan and Gefen, David and Léger, Pierre-Majorique and Randolph, Adriane and Walden, Eric and Walton, Sam M",,data/pdfs/15_10/RiedlDavisHevner2014.pdf
40,P_0000000116,Journal of the Association for Information,"Baker, Jeff and Jones, Donald R and Cao, Qing and Song, Jaeki",,data/pdfs/12_4/BakerJonesCaoEtAl2011.pdf
