cluster_id,id,title,author,doi
75,P_0000000203,Journa I of the Association for Information Systems,"Social, A. and View, Constructionist and Kie, Siew and Sia and Yeow, Adrian",
75,P_0000000713,Journa I of the Association for Information Systems,"Parsons, Jeffrey",
76,P_0000000328,Journal of the Association for Information Research Article,"Parsons, Jeffrey and Ralph, Paul",
76,P_0000000573,Journal of the Association for Information Research Article,"Watson, Richard T",
76,P_0000000594,Journal of the Association for Information Research Article,"Wang, Weiquan and Zhao, Yi and Qiu, Lingyun and Fui-Hoon, Fiona and Zhu, Yan",
77,P_0000000309,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Hong, Yili and Huang, Ni and Burtch, Gord and Li, Chunxiao",
77,P_0000000584,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Wang, Jingguo and Li, Yuan and Rao, H. Raghav",
78,P_0000000256,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Van Looy, Amy and Poels, Geert and Snoeck, Monique and Leuven, K. U",
78,P_0000000487,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Liang, Huigang and Xue, Yajiong and Zhang, Zhiruo",
79,P_0000000370,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Bernardi, Roberta",
79,P_0000000395,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Holeman, Isaac and Barrett, Michael",
80,P_0000000106,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Park, Youngki and Sawy, Omar A El and Fiss, Peer C",
80,P_0000000434,J ournal of the A I S ssociation for nformation ystems,"Saunders, Carol and Brown, Susan A and Bygstad, Bendik and Dennis, Alan R and Ferran, Carlos and Galletta, Dennis and Katz, Joseph M and Liang, Ting-Peng and Lowry, Paul Benjamin and Recker, Jan and Sarker, Suprateek",
81,P_0000000281,Journal of the Association for Information Abstract Research Perspective,"Niederman, Fred and March, Salvatore and Gregor, Shirley",
81,P_0000000677,Journal of the Association for Information,"Rosenkranz, Christoph and Vranešić, Helena and Holten, Roland",
82,P_0000000272,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Sun, Heshan and Fang, Yulin and Zou, Melody",
82,P_0000000703,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Gaskin, James Eric and Lowry, Paul Benjamin and Hull, David M",
83,P_0000000171,Journal of the Association for Information,"Javadi, Elahe and Gebauer, Judith and Mahoney, Joseph",
83,P_0000000515,Journal of the Association for Information,"Eryilmaz, Evren and Ryan, Terry and Van Der Pol, Jakko and Kasemvilas, Sumonta and Mary, Justin",
84,P_0000000212,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Venkatesh, Viswanath and Thong, James Y L and Xu, Xin",
84,P_0000000702,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Luo, Jifeng and Fan, Ming and Zhang, Han",
85,D_000754,"How to Write an ""A"" Paper","Kane, Gerald C.",
85,P_0000000772,"How to Write an ""A"" Paper","Kane, Gerald C",10.17705/1JAIS.00765
86,P_0000000447,Journal of the Association for Information Abstract Research Perspective,"Arnott, David and Pervan, Graham",
86,P_0000000575,Journal of the Association for Information,"Koh, Tat Koon and Fichman, Mark and Kraut, Robert E",
87,P_0000000227,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Warkentin, Merrill and Walden, Eric and Johnston, Allen C and William, Detmar and Mis, Straub",
87,P_0000000241,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Dennis, Alan R and Minas, Randall K and Lockwood, Nicholas S",
88,P_0000000517,Journal of the Association for Information,"Chou, Chen-Huei and Sinha, Atish P and Zhao, Huimin",
88,P_0000000614,Journal of the Association for Information,"Arazy, Ofer and Kumar, Nanda and Shapira, Bracha",
89,P_0000000582,Journal of the Association for Information Abstract Research Perspective,"Vuorinen, Jukka and Tetri, Pekka",
89,P_0000000686,Journal of the Association for Information,"Milton, Simon K and Rajapakse, Jayantha and Weber, Ron",
90,P_0000000298,Journal of the Association for Information,"Choi, Namjoo and Nevo, Saggi",
90,P_0000000458,Journal of the Association for Information,"Liu, Gloria H W and Wang, Eric and Eng, Cecil and Chua, Huang",
91,P_0000000229,Journal of the Association for Information,"Yang, Xue and Tong, Yu and Hock, Hai and Teo",
91,P_0000000460,Journal of the Association for Information,"Chiu, Chao-Min and Fang, Yu-Hui and Wang, Eric T G and Simon, William E",
92,P_0000000092,Journal of the Association for Information Systems Special Issue,"Poole, Marshall Scott and Cummings, Jonathon N",
92,P_0000000657,Journal of the Association for Information Systems Abstract Special Issue,"Markus, M. Lynne and Silver, Mark S and Desanctis, Gerardine and Poole, Marshall Scott and Cummings, Jonathon",
93,P_0000000587,Journal of the Association for Information,"Junglas, Iris and Goel, Lakshmi and Abraham, Chon and Ives, Blake",
93,P_0000000648,Journal of the Association for Information,"Rowe, Frantz",
94,P_0000000147,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Tripp, John F and Riemenschneider, Cindy and Thatcher, Jason B and Riemenschneider, Cynthia K",
94,P_0000000257,J ournal of the A I S ssociation for nformation ystems,"Paper, Research and Cram, W. Alec and Brohman, Kathryn and Gallupe, R. Brent and Brohman, M. Kathryn",
